transaction_id,investor_id,amfi_code,transaction_type,amount,transaction_date,kyc_status,state
TXN103352,INV2742,100013,SIP,15405.38,2026-03-30,Verified,Maharashtra
TXN108595,INV3011,100010,SIP,2250.29,2026-04-09,Verified,West Bengal
TXN114925,INV4528,100002,Redemption,281309.89,2024-03-25,Verified,Rajasthan
TXN107553,INV2208,100021,Redemption,86980.31,2024-02-26,Verified,Uttar Pradesh
TXN110771,INV3983,100022,SIP,16501.26,2026-02-12,Verified,Delhi
TXN110559,INV2383,100003,SIP,22175.17,2025-05-24,Verified,Tamil Nadu
TXN105160,INV4460,100017,SIP,23439.56,2025-02-19,Verified,Maharashtra
TXN110177,INV1302,100016,SIP,23271.38,2025-10-26,Verified,Telangana
TXN110150,INV1711,100009,SIP,9211.34,2024-11-23,Verified,Tamil Nadu
TXN100433,INV4908,100021,Redemption,236887.66,2024-10-31,Verified,Telangana
TXN108515,INV1204,100020,Lumpsum,197135.38,2024-01-14,Pending,Uttar Pradesh
TXN104548,INV3627,100004,Lumpsum,368782.87,2026-06-23,Verified,Maharashtra
TXN101984,INV2877,100010,SIP,20222.22,2024-10-05,Rejected,Uttar Pradesh
TXN100014,INV3349,100017,SIP,13640.08,2024-10-10,Verified,Gujarat
TXN100138,INV2159,100025,Redemption,291215.63,2025-05-11,Verified,Tamil Nadu
TXN108327,INV1013,100012,Redemption,215473.82,2024-01-18,Verified,Tamil Nadu
TXN106539,INV2707,100009,SIP,16980.86,2025-07-26,Verified,Maharashtra
TXN105332,INV4775,100006,Lumpsum,271408.3,2024-02-03,Verified,Maharashtra
TXN105965,INV1746,100004,SIP,18115.91,2025-12-17,Verified,Delhi
TXN102802,INV4507,100012,Lumpsum,406326.93,2025-01-01,Verified,Gujarat
TXN111026,INV2779,100018,Lumpsum,93460.82,2025-10-28,Verified,Tamil Nadu
TXN110379,INV4761,100009,SIP,20097.65,2026-05-16,Pending,Rajasthan
TXN114870,INV1796,100018,Lumpsum,36785.54,2025-05-04,Verified,Gujarat
TXN111809,INV4797,100025,Lumpsum,386354.92,2025-02-16,Verified,Uttar Pradesh
TXN107902,INV1908,100018,Lumpsum,51445.31,2024-11-25,Verified,Gujarat
TXN107674,INV4847,100018,Redemption,86125.09,2024-10-29,Verified,Tamil Nadu
TXN108659,INV2522,100008,SIP,21044.69,2026-03-20,Verified,Tamil Nadu
TXN103874,INV1275,100021,SIP,15039.8,2026-01-04,Verified,Uttar Pradesh
TXN108257,INV3167,100013,SIP,15529.96,2024-01-24,Verified,Maharashtra
TXN108997,INV4609,100024,SIP,9161.46,2024-07-10,Verified,Uttar Pradesh
TXN113203,INV2438,100020,Lumpsum,422281.22,2025-12-09,Verified,West Bengal
TXN103947,INV2214,100025,SIP,17994.2,2024-07-25,Verified,Rajasthan
TXN108405,INV4855,100015,SIP,5618.56,2025-12-20,Verified,Telangana
TXN110718,INV3072,100010,Redemption,10854.2,2024-05-30,Verified,West Bengal
TXN104629,INV3938,100012,Lumpsum,409940.47,2024-11-01,Verified,Maharashtra
TXN107873,INV3894,100019,Lumpsum,160042.39,2025-10-24,Verified,Rajasthan
TXN114557,INV3090,100017,SIP,5813.1,2026-05-06,Verified,Tamil Nadu
TXN111570,INV2813,100004,SIP,8699.78,2025-10-05,Verified,Maharashtra
TXN107494,INV3798,100025,SIP,15078.26,2025-11-28,Verified,Rajasthan
TXN113434,INV2801,100007,SIP,20675.22,2024-04-24,Verified,Telangana
TXN108556,INV1436,100015,Redemption,13659.2,2025-01-18,Verified,Telangana
TXN100605,INV1854,100017,Lumpsum,245101.07,2025-05-07,Pending,Telangana
TXN103683,INV1919,100011,SIP,5836.5,2024-10-09,Verified,Uttar Pradesh
TXN108226,INV4742,100003,SIP,24372.8,2025-11-11,Rejected,Karnataka
TXN100611,INV3569,100007,SIP,14178.07,2025-12-26,Verified,West Bengal
TXN100170,INV4131,100018,SIP,13911.79,2024-02-05,Verified,Maharashtra
TXN113271,INV4954,100012,Lumpsum,86348.89,2026-06-23,Verified,Rajasthan
TXN110683,INV4715,100014,Redemption,67853.85,2024-01-07,Verified,Gujarat
TXN111070,INV1754,100003,SIP,8458.46,2024-07-08,Verified,Kerala
TXN110245,INV3744,100014,SIP,11103.74,2025-09-15,Verified,Tamil Nadu
TXN113466,INV1879,100012,SIP,14843.87,2024-02-12,Verified,Rajasthan
TXN114420,INV4428,100021,Redemption,50105.97,2025-02-01,Verified,Maharashtra
TXN107027,INV4728,100004,SIP,4131.0,2024-05-05,Verified,Delhi
TXN111373,INV3403,100019,Lumpsum,184923.46,2024-04-03,Verified,Gujarat
TXN114563,INV2823,100011,SIP,21426.07,2025-12-07,Verified,Delhi
TXN104627,INV1865,100007,SIP,24323.96,2024-05-23,Verified,Uttar Pradesh
TXN110695,INV3176,100015,Lumpsum,203640.8,2025-03-07,Verified,Telangana
TXN113051,INV3481,100008,SIP,15698.28,2026-03-04,Rejected,Rajasthan
TXN107077,INV2353,100024,SIP,7560.21,2026-01-23,Pending,Gujarat
TXN113010,INV2828,100014,Redemption,123043.54,2026-06-12,Verified,Karnataka
TXN111337,INV2677,100019,SIP,12119.06,2025-02-18,Verified,Delhi
TXN105616,INV3428,100002,SIP,1196.81,2025-09-24,Verified,Uttar Pradesh
TXN101233,INV4419,100012,Lumpsum,401746.64,2025-02-07,Verified,Maharashtra
TXN113847,INV2794,100015,SIP,4175.09,2024-02-21,Verified,Rajasthan
TXN113084,INV2827,100009,SIP,17536.45,2025-06-27,Verified,Rajasthan
TXN105708,INV4757,100001,Lumpsum,294427.34,2025-11-18,Verified,Karnataka
TXN112954,INV1450,100002,SIP,12856.25,2024-11-27,Verified,Gujarat
TXN107615,INV4977,100012,Lumpsum,215899.91,2024-06-15,Verified,West Bengal
TXN106984,INV1922,100023,SIP,19170.07,2024-05-20,Verified,Karnataka
TXN108645,INV3773,100011,SIP,11972.28,2025-04-13,Pending,Kerala
TXN107505,INV1964,100010,SIP,9812.67,2024-03-17,Verified,Tamil Nadu
TXN113808,INV3973,100009,SIP,3167.89,2025-08-10,Verified,Gujarat
TXN108146,INV2554,100005,SIP,22935.94,2026-05-20,Pending,Delhi
TXN107512,INV1862,100015,SIP,3781.45,2024-09-11,Verified,Rajasthan
TXN102386,INV4767,100025,SIP,7587.96,2024-09-08,Verified,Maharashtra
TXN110020,INV4551,100002,SIP,21463.1,2025-11-16,Verified,Uttar Pradesh
TXN100127,INV4105,100005,Lumpsum,368995.93,2025-07-06,Verified,Rajasthan
TXN114340,INV3728,100004,SIP,13173.22,2026-05-01,Verified,Gujarat
TXN112240,INV4101,100008,Lumpsum,76396.67,2024-11-05,Pending,Delhi
TXN112236,INV1047,100001,SIP,12719.85,2025-03-09,Verified,Delhi
TXN107277,INV1268,100003,SIP,4320.34,2024-06-09,Verified,Uttar Pradesh
TXN101107,INV2922,100004,SIP,18116.86,2024-03-20,Verified,Kerala
TXN108989,INV2673,100022,SIP,21101.7,2025-04-19,Verified,West Bengal
TXN107738,INV4669,100023,SIP,9479.6,2025-04-26,Verified,Kerala
TXN109028,INV2410,100012,SIP,8610.49,2024-11-20,Pending,Gujarat
TXN101610,INV2945,100015,Redemption,184590.61,2025-10-28,Verified,Delhi
TXN100734,INV4256,100004,Lumpsum,180937.12,2026-04-23,Verified,Karnataka
TXN110369,INV1868,100004,Lumpsum,418620.14,2025-07-23,Verified,Gujarat
TXN104127,INV2612,100013,Lumpsum,181831.53,2024-03-26,Verified,Kerala
TXN100235,INV4375,100011,Lumpsum,281148.78,2026-11-01,Verified,Telangana
TXN100425,INV2801,100012,SIP,776.1,2024-12-01,Verified,Telangana
TXN111962,INV4196,100012,Redemption,290416.27,2025-06-29,Rejected,Karnataka
TXN103574,INV1622,100025,SIP,17787.82,2026-04-21,Verified,Kerala
TXN106446,INV4082,100008,Lumpsum,302769.06,2025-03-28,Verified,Tamil Nadu
TXN111170,INV3098,100010,SIP,20623.31,2025-06-12,Verified,Tamil Nadu
TXN105987,INV4476,100015,Lumpsum,437676.79,2025-12-25,Verified,West Bengal
TXN100747,INV3382,100016,SIP,3896.22,2024-07-23,Verified,Rajasthan
TXN105347,INV2925,100020,SIP,8562.0,2024-12-29,Verified,Tamil Nadu
TXN106593,INV3732,100025,Lumpsum,288432.5,2025-05-11,Verified,Rajasthan
TXN107297,INV1643,100019,Lumpsum,284670.2,2024-12-21,Verified,Tamil Nadu
TXN103098,INV4486,100006,Lumpsum,92524.59,2024-03-02,Rejected,Delhi
TXN110993,INV4831,100002,Redemption,90686.22,2025-01-03,Verified,Delhi
TXN108843,INV3656,100014,SIP,3244.69,2025-04-12,Verified,Gujarat
TXN107466,INV2768,100014,SIP,12556.5,2025-04-12,Pending,Rajasthan
TXN111478,INV3914,100001,Lumpsum,267477.85,2025-01-21,Verified,West Bengal
TXN107417,INV4428,100018,Lumpsum,394077.33,2026-01-28,Verified,Maharashtra
TXN108663,INV1078,100016,Lumpsum,127036.9,2025-06-06,Verified,Gujarat
TXN110756,INV2786,100004,SIP,3838.34,2026-06-15,Verified,Telangana
TXN113736,INV2885,100008,Lumpsum,170581.92,2026-04-07,Rejected,Telangana
TXN100479,INV1628,100010,Lumpsum,168477.83,2025-11-13,Verified,Karnataka
TXN110558,INV3258,100013,SIP,12920.71,2025-08-09,Pending,Maharashtra
TXN108489,INV3844,100023,SIP,6346.92,2024-02-06,Verified,Rajasthan
TXN112901,INV4237,100013,SIP,3642.8,2024-07-07,Pending,Kerala
TXN106691,INV1002,100013,Redemption,161765.61,2025-05-15,Verified,Uttar Pradesh
TXN111573,INV4487,100021,SIP,17252.14,2026-02-02,Verified,West Bengal
TXN104895,INV3552,100011,SIP,4416.17,2025-10-20,Verified,Gujarat
TXN112925,INV2633,100007,Lumpsum,86389.19,2024-08-08,Verified,Karnataka
TXN107217,INV3477,100011,Redemption,209548.93,2024-03-28,Verified,Kerala
TXN103595,INV4852,100024,SIP,20256.81,2024-05-22,Verified,Maharashtra
TXN102569,INV1414,100017,Lumpsum,64874.09,2026-05-28,Verified,Uttar Pradesh
TXN113002,INV3239,100024,SIP,13732.77,2024-05-19,Verified,West Bengal
TXN105003,INV3004,100018,SIP,7080.99,2025-05-12,Verified,Telangana
TXN100845,INV1559,100019,Lumpsum,84478.38,2026-01-05,Verified,Karnataka
TXN101757,INV1262,100005,Lumpsum,143015.97,2024-10-03,Verified,Gujarat
TXN104161,INV3942,100011,SIP,12809.82,2025-08-28,Verified,Telangana
TXN101199,INV3523,100001,SIP,20031.56,2024-07-12,Verified,West Bengal
TXN103230,INV2884,100010,SIP,13049.46,2026-04-24,Verified,West Bengal
TXN112741,INV4318,100009,SIP,24858.1,2026-05-20,Verified,Maharashtra
TXN105799,INV4182,100024,Lumpsum,358351.93,2024-03-04,Verified,Rajasthan
TXN110361,INV4395,100022,SIP,19309.11,2026-04-23,Verified,Maharashtra
TXN105818,INV1396,100013,SIP,23824.98,2025-07-08,Rejected,Karnataka
TXN101145,INV4850,100010,SIP,6357.84,2024-12-06,Verified,Uttar Pradesh
TXN105575,INV4602,100023,SIP,10867.21,2025-12-31,Verified,Tamil Nadu
TXN111521,INV1784,100004,SIP,11999.33,2025-12-13,Verified,Uttar Pradesh
TXN109383,INV3243,100022,SIP,22791.42,2026-07-05,Verified,Delhi
TXN112410,INV4030,100020,Lumpsum,375703.42,2025-12-24,Pending,West Bengal
TXN109485,INV2789,100003,SIP,5897.62,2024-03-08,Rejected,Tamil Nadu
TXN103756,INV3616,100013,Lumpsum,223297.77,2024-04-17,Verified,Uttar Pradesh
TXN106412,INV1284,100018,SIP,24934.33,2025-04-27,Verified,Gujarat
TXN108126,INV4327,100016,SIP,14913.05,2025-02-13,Pending,Telangana
TXN100063,INV2857,100018,SIP,8206.77,2024-11-12,Verified,Maharashtra
TXN112926,INV4502,100016,Lumpsum,338944.05,2024-03-13,Verified,Karnataka
TXN110471,INV4760,100009,SIP,10813.81,2025-06-09,Verified,Kerala
TXN101537,INV1272,100010,SIP,18620.44,2025-03-22,Verified,Telangana
TXN106133,INV2428,100001,SIP,505.9,2025-07-27,Verified,Tamil Nadu
TXN109411,INV3801,100017,SIP,21796.83,2026-02-15,Verified,Uttar Pradesh
TXN102497,INV3381,100004,SIP,4412.39,2025-06-03,Pending,Kerala
TXN107731,INV2136,100021,SIP,19580.12,2026-06-01,Verified,West Bengal
TXN100585,INV1739,100016,SIP,2810.94,2025-12-12,Verified,Gujarat
TXN102967,INV3801,100020,SIP,6235.4,2024-01-12,Pending,Karnataka
TXN106591,INV4921,100011,SIP,1263.93,2024-09-14,Verified,Rajasthan
TXN108995,INV2022,100017,Lumpsum,430864.57,2026-01-01,Verified,Uttar Pradesh
TXN103805,INV4816,100016,Redemption,103879.15,2024-04-10,Pending,Kerala
TXN103420,INV1665,100015,Lumpsum,163275.46,2026-01-28,Verified,Maharashtra
TXN109210,INV4087,100015,Lumpsum,387787.78,2025-12-06,Verified,West Bengal
TXN104881,INV1477,100016,Lumpsum,303979.47,2024-01-24,Verified,West Bengal
TXN104115,INV3739,100004,SIP,7029.49,2024-10-17,Verified,Karnataka
TXN105192,INV3439,100024,SIP,2044.93,2025-11-25,Verified,Delhi
TXN105750,INV4572,100022,Lumpsum,210196.56,2026-01-20,Verified,Uttar Pradesh
TXN113761,INV3756,100018,SIP,5785.07,2024-10-29,Verified,Tamil Nadu
TXN102478,INV2199,100014,Lumpsum,245482.57,2024-06-11,Verified,West Bengal
TXN114000,INV1188,100020,Lumpsum,247384.72,2024-07-31,Verified,Kerala
TXN113707,INV4063,100016,SIP,22276.87,2024-08-03,Verified,Delhi
TXN104495,INV3867,100022,SIP,17792.76,2024-02-01,Pending,Maharashtra
TXN101338,INV1313,100012,SIP,10107.84,2024-08-29,Verified,Delhi
TXN114463,INV4002,100025,SIP,3131.16,2025-08-29,Verified,Kerala
TXN107381,INV4794,100020,SIP,14648.09,2025-11-15,Verified,Telangana
TXN113774,INV3087,100011,Redemption,183645.35,2026-04-27,Verified,Uttar Pradesh
TXN110815,INV4589,100007,Lumpsum,42666.52,2024-09-22,Verified,Gujarat
TXN112669,INV1363,100025,Redemption,251513.98,2025-10-13,Verified,Telangana
TXN114724,INV4807,100013,SIP,4813.16,2025-12-23,Verified,Tamil Nadu
TXN107353,INV4121,100021,SIP,8337.82,2026-01-27,Verified,Tamil Nadu
TXN102405,INV4966,100024,SIP,2806.6,2025-09-19,Verified,Karnataka
TXN107699,INV2901,100013,Lumpsum,123288.43,2024-06-06,Verified,West Bengal
TXN114091,INV4472,100007,SIP,11697.56,2024-12-01,Verified,Kerala
TXN111653,INV1143,100007,SIP,3529.98,2025-03-16,Pending,Telangana
TXN108708,INV2087,100014,Lumpsum,236077.65,2024-09-02,Verified,Rajasthan
TXN101149,INV2506,100018,Redemption,136924.24,2025-06-30,Verified,Kerala
TXN108465,INV1204,100019,SIP,21644.68,2025-06-23,Verified,Gujarat
TXN100245,INV2366,100010,SIP,7328.84,2024-09-22,Verified,Maharashtra
TXN101249,INV1823,100023,SIP,19830.77,2024-05-09,Rejected,West Bengal
TXN101674,INV2000,100016,SIP,7608.76,2025-10-02,Verified,Uttar Pradesh
TXN105982,INV1385,100024,SIP,4551.55,2026-05-13,Verified,Maharashtra
TXN108232,INV4132,100008,SIP,1468.99,2026-04-28,Verified,Tamil Nadu
TXN101896,INV1790,100007,SIP,22861.8,2024-05-05,Verified,Tamil Nadu
TXN106015,INV3670,100007,SIP,9902.73,2025-05-26,Verified,Delhi
TXN105871,INV1810,100016,Redemption,140129.33,2025-10-27,Verified,Karnataka
TXN108244,INV4721,100021,Lumpsum,79220.95,2024-09-19,Verified,West Bengal
TXN110969,INV3476,100018,SIP,15891.44,2024-04-05,Verified,Maharashtra
TXN110364,INV3755,100002,SIP,15076.44,2025-09-27,Verified,Telangana
TXN107119,INV1947,100001,Lumpsum,456099.23,2026-09-06,Pending,Maharashtra
TXN100297,INV4480,100008,SIP,658.01,2024-06-19,Verified,Maharashtra
TXN111440,INV3898,100006,SIP,3951.72,2024-09-07,Verified,Karnataka
TXN108857,INV3920,100021,Lumpsum,137608.34,2025-01-22,Verified,Gujarat
TXN109931,INV1291,100024,Lumpsum,422700.38,2025-06-18,Verified,Delhi
TXN106653,INV1528,100002,SIP,21148.63,2024-09-23,Verified,Delhi
TXN108811,INV2834,100007,SIP,7376.51,2024-11-29,Verified,Kerala
TXN109503,INV3403,100019,SIP,17911.35,2025-12-14,Verified,Kerala
TXN113588,INV1392,100015,Lumpsum,203224.49,2024-01-04,Verified,West Bengal
TXN105805,INV2031,100001,SIP,20915.21,2026-03-30,Verified,Maharashtra
TXN105101,INV2486,100025,Lumpsum,499200.52,2026-01-03,Verified,Delhi
TXN105607,INV4003,100009,SIP,20467.49,2024-08-13,Verified,Rajasthan
TXN106192,INV4438,100002,Redemption,205285.49,2026-03-24,Verified,Tamil Nadu
TXN107033,INV1083,100016,SIP,16208.49,2024-03-19,Verified,Gujarat
TXN114664,INV1039,100004,Lumpsum,139821.88,2026-02-11,Verified,Tamil Nadu
TXN106881,INV3899,100009,SIP,1160.88,2024-07-18,Verified,Kerala
TXN105695,INV3300,100002,SIP,7444.33,2024-10-11,Rejected,Rajasthan
TXN109543,INV1706,100001,SIP,17975.5,2026-05-27,Pending,Rajasthan
TXN103933,INV3329,100010,SIP,14886.45,2024-08-23,Verified,Karnataka
TXN103284,INV2965,100009,SIP,15721.78,2024-11-21,Verified,West Bengal
TXN101212,INV3826,100009,Redemption,290527.44,2025-03-02,Rejected,Rajasthan
TXN103729,INV2328,100025,Lumpsum,204074.36,2025-09-13,Verified,Gujarat
TXN102914,INV1959,100021,SIP,8449.04,2026-02-21,Verified,Maharashtra
TXN103820,INV1589,100015,SIP,11930.76,2025-08-11,Pending,Uttar Pradesh
TXN110295,INV4841,100008,SIP,15002.04,2024-06-12,Verified,Karnataka
TXN104165,INV3068,100025,SIP,16742.26,2024-02-10,Verified,Rajasthan
TXN106752,INV2306,100005,SIP,21979.41,2024-01-11,Verified,Telangana
TXN103102,INV1178,100020,Redemption,213857.28,2025-06-02,Verified,Tamil Nadu
TXN107079,INV3623,100003,Lumpsum,184423.3,2025-12-04,Verified,Tamil Nadu
TXN110033,INV3724,100016,SIP,12432.7,2025-08-26,Pending,Kerala
TXN110206,INV2859,100021,SIP,22870.66,2026-06-20,Verified,Rajasthan
TXN114054,INV3553,100025,Lumpsum,89726.37,2025-07-02,Verified,Uttar Pradesh
TXN111793,INV2108,100020,Lumpsum,168203.0,2024-06-17,Verified,Karnataka
TXN105537,INV4838,100019,SIP,23710.51,2024-10-20,Verified,Kerala
TXN106091,INV1779,100001,SIP,21640.72,2024-11-13,Verified,Delhi
TXN107693,INV4119,100006,Lumpsum,250291.2,2025-02-11,Verified,Delhi
TXN105949,INV4126,100015,Lumpsum,87953.33,2025-02-07,Verified,Tamil Nadu
TXN109338,INV1936,100023,Lumpsum,398010.37,2024-07-23,Verified,Maharashtra
TXN107993,INV3471,100023,SIP,18087.17,2024-05-24,Verified,Kerala
TXN104448,INV2562,100023,Redemption,10918.65,2025-02-10,Verified,West Bengal
TXN100876,INV2449,100002,SIP,9782.6,2026-05-15,Verified,Maharashtra
TXN101667,INV4003,100005,Lumpsum,335651.41,2025-02-03,Verified,Tamil Nadu
TXN107319,INV1555,100004,Lumpsum,308735.14,2024-10-14,Verified,Karnataka
TXN108058,INV4588,100004,Redemption,180461.85,2026-04-04,Verified,Karnataka
TXN104822,INV2599,100005,SIP,3938.24,2024-12-17,Pending,Maharashtra
TXN103665,INV4796,100002,SIP,6795.77,2024-05-11,Verified,Kerala
TXN107200,INV1407,100010,Redemption,224433.43,2026-10-01,Verified,Kerala
TXN105594,INV3234,100013,SIP,1158.23,2025-12-02,Verified,Gujarat
TXN101814,INV4543,100004,Lumpsum,409200.77,2024-08-13,Verified,Maharashtra
TXN103427,INV4955,100003,SIP,9972.49,2025-02-01,Pending,Tamil Nadu
TXN100981,INV3901,100004,Lumpsum,352521.81,2024-07-26,Rejected,Telangana
TXN108549,INV3362,100006,SIP,1580.7,2025-04-26,Verified,Uttar Pradesh
TXN110416,INV3968,100021,SIP,23518.74,2025-04-08,Pending,Kerala
TXN107459,INV2306,100013,SIP,15693.36,2024-05-06,Verified,Gujarat
TXN100716,INV1790,100014,SIP,23009.73,2025-08-18,Pending,Telangana
TXN114581,INV3650,100006,Lumpsum,211479.2,2026-06-06,Verified,West Bengal
TXN110597,INV1158,100012,SIP,22520.53,2025-02-21,Pending,Uttar Pradesh
TXN103526,INV2181,100002,Redemption,132615.16,2026-05-11,Verified,Telangana
TXN104381,INV4930,100013,SIP,20265.25,2024-06-20,Verified,Gujarat
TXN103942,INV3210,100016,SIP,22843.41,2024-12-14,Pending,Rajasthan
TXN110326,INV1493,100007,SIP,4867.94,2024-06-19,Verified,Gujarat
TXN114210,INV2099,100025,Redemption,90189.97,2026-02-05,Verified,Gujarat
TXN114264,INV1973,100005,SIP,5280.14,2024-03-11,Verified,West Bengal
TXN112515,INV4257,100008,Lumpsum,395947.28,2026-01-01,Verified,Rajasthan
TXN102283,INV2538,100004,Lumpsum,336553.5,2024-12-21,Verified,Karnataka
TXN110418,INV2259,100020,Lumpsum,27155.39,2025-01-20,Pending,Gujarat
TXN110275,INV1431,100025,SIP,15634.34,2026-03-29,Verified,Gujarat
TXN109778,INV2140,100001,SIP,12635.72,2024-12-31,Verified,Kerala
TXN103983,INV4498,100015,SIP,12944.37,2024-05-13,Verified,West Bengal
TXN100857,INV3057,100020,SIP,9107.19,2025-02-02,Verified,Maharashtra
TXN104226,INV3615,100020,Lumpsum,13757.5,2026-06-10,Verified,Delhi
TXN100937,INV1971,100005,SIP,9513.82,2025-05-23,Verified,Gujarat
TXN100372,INV3859,100018,SIP,23373.92,2024-09-16,Verified,Tamil Nadu
TXN103198,INV4754,100006,SIP,5829.96,2024-02-18,Verified,Karnataka
TXN100329,INV2322,100003,SIP,10141.09,2024-02-13,Verified,West Bengal
TXN103580,INV1759,100008,Redemption,132329.61,2024-11-22,Verified,Tamil Nadu
TXN112125,INV4468,100009,SIP,19645.15,2025-09-27,Verified,Tamil Nadu
TXN100662,INV1768,100014,SIP,7187.39,2024-01-17,Verified,Gujarat
TXN103637,INV4136,100018,Lumpsum,279879.22,2025-04-30,Verified,Uttar Pradesh
TXN104139,INV2617,100025,SIP,16854.44,2026-04-24,Verified,Maharashtra
TXN104614,INV4093,100022,Lumpsum,17649.37,2025-05-28,Verified,Rajasthan
TXN110605,INV3717,100025,Lumpsum,265179.99,2025-12-22,Verified,Telangana
TXN101284,INV2759,100008,Redemption,243367.36,2024-05-28,Verified,Tamil Nadu
TXN102239,INV2012,100004,SIP,22685.93,2025-10-26,Verified,Kerala
TXN101371,INV1757,100011,SIP,23096.92,2025-09-02,Verified,Gujarat
TXN102435,INV3672,100014,Redemption,270898.68,2024-03-18,Verified,Rajasthan
TXN108286,INV1055,100004,SIP,14454.49,2026-07-03,Pending,Gujarat
TXN103703,INV1106,100004,Redemption,242092.36,2026-01-24,Verified,Telangana
TXN104828,INV1052,100007,Lumpsum,452076.04,2024-12-07,Verified,Tamil Nadu
TXN105470,INV2588,100018,Lumpsum,291405.25,2024-06-26,Verified,Delhi
TXN106858,INV1582,100009,Lumpsum,33904.23,2024-08-22,Verified,Uttar Pradesh
TXN113376,INV1640,100018,SIP,7365.06,2026-06-17,Verified,Rajasthan
TXN112500,INV4954,100019,Lumpsum,51773.97,2025-07-13,Verified,Tamil Nadu
TXN110222,INV4040,100005,Redemption,190457.98,2025-05-12,Verified,Rajasthan
TXN112997,INV2266,100003,SIP,20807.11,2025-01-07,Verified,Delhi
TXN111042,INV3304,100025,Lumpsum,467211.54,2025-08-14,Verified,Telangana
TXN102037,INV4662,100007,SIP,9255.53,2025-03-23,Rejected,Telangana
TXN104545,INV4835,100009,SIP,9932.3,2025-04-11,Verified,Telangana
TXN101558,INV1338,100012,SIP,20485.91,2025-01-14,Verified,Telangana
TXN111781,INV3928,100014,SIP,3464.62,2025-10-14,Pending,Maharashtra
TXN102410,INV2211,100003,SIP,1530.61,2025-02-24,Verified,Maharashtra
TXN112227,INV3521,100014,Lumpsum,422638.95,2024-02-13,Pending,Rajasthan
TXN114647,INV3733,100021,SIP,21367.62,2025-10-22,Verified,Uttar Pradesh
TXN107074,INV3149,100005,SIP,18903.94,2025-11-30,Verified,West Bengal
TXN100402,INV2187,100022,Redemption,261629.0,2026-06-12,Verified,Kerala
TXN107538,INV2083,100007,Lumpsum,106078.54,2024-05-04,Verified,Rajasthan
TXN101518,INV1229,100021,SIP,23802.86,2024-08-07,Verified,Karnataka
TXN110915,INV2517,100011,SIP,9633.93,2024-09-04,Verified,Telangana
TXN102839,INV1935,100023,Lumpsum,119569.32,2025-06-12,Verified,Telangana
TXN108491,INV2383,100015,SIP,21417.19,2024-09-17,Verified,Kerala
TXN101389,INV2369,100006,SIP,10081.19,2025-10-10,Verified,Maharashtra
TXN113427,INV1063,100020,SIP,24963.16,2024-01-14,Verified,Tamil Nadu
TXN109577,INV3775,100012,SIP,15676.72,2025-08-03,Verified,West Bengal
TXN100756,INV1277,100007,Redemption,16995.96,2024-10-19,Verified,Uttar Pradesh
TXN107176,INV4785,100011,Redemption,116248.34,2025-06-30,Verified,Kerala
TXN110979,INV3753,100016,Lumpsum,437091.69,2024-08-09,Rejected,West Bengal
TXN110388,INV2633,100013,SIP,21158.61,2024-09-09,Verified,Karnataka
TXN111258,INV4849,100012,Redemption,146770.7,2025-04-02,Verified,Karnataka
TXN107832,INV4672,100001,Lumpsum,43892.93,2024-06-16,Verified,Karnataka
TXN106432,INV1475,100004,SIP,19620.38,2024-03-15,Verified,Delhi
TXN101833,INV1655,100017,Redemption,18842.48,2024-11-20,Verified,Telangana
TXN101289,INV1400,100005,SIP,2044.14,2024-10-06,Pending,Tamil Nadu
TXN108429,INV4849,100023,SIP,15601.3,2026-05-24,Verified,Uttar Pradesh
TXN103730,INV4481,100007,SIP,16801.07,2024-03-30,Verified,Telangana
TXN114598,INV3126,100010,Lumpsum,384917.08,2025-03-07,Verified,Gujarat
TXN110715,INV3953,100023,SIP,5310.09,2025-06-23,Verified,Uttar Pradesh
TXN111713,INV4678,100006,Lumpsum,322132.03,2024-06-30,Verified,Tamil Nadu
TXN111531,INV4196,100012,SIP,18768.39,2025-04-24,Verified,Maharashtra
TXN102503,INV1280,100002,Redemption,186646.02,2026-04-17,Rejected,Tamil Nadu
TXN104166,INV3985,100025,SIP,12808.85,2025-08-22,Verified,Maharashtra
TXN100291,INV3592,100015,SIP,4464.8,2025-09-05,Verified,Kerala
TXN108216,INV1259,100018,Lumpsum,328511.38,2024-11-21,Verified,Delhi
TXN101995,INV2002,100015,Redemption,29264.1,2024-03-28,Verified,Tamil Nadu
TXN108025,INV4933,100016,Lumpsum,103682.94,2025-01-12,Verified,Maharashtra
TXN112357,INV2516,100008,Lumpsum,391527.71,2024-08-16,Pending,Gujarat
TXN112049,INV1796,100001,SIP,9116.37,2025-12-28,Verified,Maharashtra
TXN109090,INV2868,100005,SIP,9077.89,2024-06-16,Verified,Telangana
TXN109972,INV2514,100004,SIP,22634.36,2024-02-12,Verified,Uttar Pradesh
TXN104124,INV2205,100025,SIP,4444.95,2025-12-19,Verified,Gujarat
TXN111525,INV1016,100003,Lumpsum,144465.19,2026-04-21,Verified,Rajasthan
TXN102374,INV4222,100005,Redemption,48154.59,2025-09-11,Verified,West Bengal
TXN104030,INV1040,100012,SIP,1169.33,2026-03-24,Verified,Rajasthan
TXN103290,INV2918,100022,Lumpsum,278316.14,2024-04-24,Verified,West Bengal
TXN101794,INV3269,100008,Lumpsum,357000.01,2024-12-26,Verified,Karnataka
