amfi_code,scheme_name,nav_date,nav
100024,Axis Flexi Cap Fund - Regular Plan,2025-05-30,93.2187
100002,ICICI Pru Mid Cap Fund - Regular Plan,15/10/2025,208.321
100014,Axis Flexi Cap Fund - Regular Plan,2024-03-21,66.2401
100002,ICICI Pru Mid Cap Fund - Regular Plan,2024-08-28,127.4363
100002,ICICI Pru Mid Cap Fund - Regular Plan,2024-05-08,115.3931
100003,SBI Small Cap Fund - Direct Plan,2024-01-23,111.8279
100025,Kotak ELSS Fund - Direct Plan,01/09/2025,20.8756
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-01-30,32.411
100018,Aditya Birla SL Index Fund Fund - Regular Plan,17/12/2024,98.5886
100021,HDFC Large Cap Fund - Direct Plan,07/02/2024,155.5844
100005,Kotak ELSS Fund - Direct Plan,26-12-2025,151.7131
100025,Kotak ELSS Fund - Direct Plan,2025-07-02,21.749
100015,Kotak ELSS Fund - Direct Plan,09-09-2024,126.0486
100012,ICICI Pru Mid Cap Fund - Regular Plan,2024-12-27,177.0924
100014,Axis Flexi Cap Fund - Regular Plan,07-02-2025,80.6135
100025,Kotak ELSS Fund - Direct Plan,07/06/2024,20.9337
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2026-02-20,118.0213
100015,Kotak ELSS Fund - Direct Plan,23/07/2025,
100009,Mirae Asset Multi Cap Fund - Direct Plan,20-03-2026,59.1512
100014,Axis Flexi Cap Fund - Regular Plan,2026-03-27,84.7081
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2024-04-30,95.1758
100019,Mirae Asset Multi Cap Fund - Direct Plan,13/08/2025,92.2368
100013,SBI Small Cap Fund - Direct Plan,14-08-2025,91.5881
100010,DSP Focused Fund - Regular Plan,2024-04-12,146.4932
100008,Aditya Birla SL Index Fund Fund - Regular Plan,03-06-2024,32.0762
100013,SBI Small Cap Fund - Direct Plan,02/07/2025,92.1195
100024,Axis Flexi Cap Fund - Regular Plan,2024-10-16,92.2275
100011,HDFC Large Cap Fund - Direct Plan,2024-05-16,115.6179
100024,Axis Flexi Cap Fund - Regular Plan,23/05/2025,94.9861
100022,ICICI Pru Mid Cap Fund - Regular Plan,02/08/2024,100.898
100005,Kotak ELSS Fund - Direct Plan,26-12-2024,170.5955
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2026-03-16,214.7826
100016,Nippon India Debt - Short Duration Fund - Regular Plan,09/05/2024,134.6977
100009,Mirae Asset Multi Cap Fund - Direct Plan,26/02/2024,75.5331
100007,UTI Hybrid - Aggressive Fund - Direct Plan,29-12-2025,99.3423
100015,Kotak ELSS Fund - Direct Plan,02/12/2025,135.0596
100023,SBI Small Cap Fund - Direct Plan,05-03-2025,63.5943
100023,SBI Small Cap Fund - Direct Plan,10/12/2025,71.5116
100009,Mirae Asset Multi Cap Fund - Direct Plan,2025-03-27,59.0874
100025,Kotak ELSS Fund - Direct Plan,06-12-2024,21.4437
100025,Kotak ELSS Fund - Direct Plan,29/05/2025,22.0851
100018,Aditya Birla SL Index Fund Fund - Regular Plan,02-12-2025,116.7866
100008,Aditya Birla SL Index Fund Fund - Regular Plan,04/06/2024,31.9616
100012,ICICI Pru Mid Cap Fund - Regular Plan,05-12-2024,182.8519
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2025-07-16,125.5971
100012,ICICI Pru Mid Cap Fund - Regular Plan,10-02-2025,176.1494
100021,HDFC Large Cap Fund - Direct Plan,26/09/2025,263.8285
100008,Aditya Birla SL Index Fund Fund - Regular Plan,23-05-2025,32.9306
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2025-12-11,96.9868
100015,Kotak ELSS Fund - Direct Plan,05-11-2025,128.5607
100005,Kotak ELSS Fund - Direct Plan,2025-12-23,153.963
100020,DSP Focused Fund - Regular Plan,2024-01-11,231.8587
100011,HDFC Large Cap Fund - Direct Plan,04/04/2025,114.1469
100024,Axis Flexi Cap Fund - Regular Plan,03-02-2026,90.2908
100006,Nippon India Debt - Short Duration Fund - Regular Plan,25/11/2024,114.6828
100021,HDFC Large Cap Fund - Direct Plan,17/03/2026,288.1521
100001,HDFC Large Cap Fund - Direct Plan,21-02-2025,137.8727
100010,DSP Focused Fund - Regular Plan,11-07-2024,151.7438
100009,Mirae Asset Multi Cap Fund - Direct Plan,27-03-2026,59.3133
100011,HDFC Large Cap Fund - Direct Plan,31/03/2026,125.5696
100002,ICICI Pru Mid Cap Fund - Regular Plan,2024-04-09,115.4514
100023,SBI Small Cap Fund - Direct Plan,2025-08-14,69.6686
100024,Axis Flexi Cap Fund - Regular Plan,02-05-2025,90.0991
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2024-11-20,200.0056
100012,ICICI Pru Mid Cap Fund - Regular Plan,29/04/2025,175.15
100014,Axis Flexi Cap Fund - Regular Plan,2025-09-09,74.7815
100010,DSP Focused Fund - Regular Plan,2025-10-03,179.369
100008,Aditya Birla SL Index Fund Fund - Regular Plan,16/07/2025,33.8917
100008,Aditya Birla SL Index Fund Fund - Regular Plan,10-11-2025,35.6575
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-04-02,31.7117
100004,Axis Flexi Cap Fund - Regular Plan,20-03-2024,240.0237
100012,ICICI Pru Mid Cap Fund - Regular Plan,2025-03-07,175.9809
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-06-12,70.5326
100007,UTI Hybrid - Aggressive Fund - Direct Plan,29-09-2025,99.004
100024,Axis Flexi Cap Fund - Regular Plan,25/01/2024,85.5253
100005,Kotak ELSS Fund - Direct Plan,2025-07-02,151.8956
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2024-05-13,134.0387
100021,HDFC Large Cap Fund - Direct Plan,24/03/2026,287.6227
100012,ICICI Pru Mid Cap Fund - Regular Plan,01-04-2026,187.6709
100018,Aditya Birla SL Index Fund Fund - Regular Plan,04/08/2025,101.704
100021,HDFC Large Cap Fund - Direct Plan,27/08/2025,246.1712
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-03-13,31.1418
100009,Mirae Asset Multi Cap Fund - Direct Plan,27-05-2024,73.1427
100024,Axis Flexi Cap Fund - Regular Plan,22-08-2024,97.6265
100013,SBI Small Cap Fund - Direct Plan,2024-02-28,90.175
100001,HDFC Large Cap Fund - Direct Plan,2024-10-16,126.0666
100020,DSP Focused Fund - Regular Plan,17-02-2026,264.5513
100010,DSP Focused Fund - Regular Plan,09/04/2026,160.5939
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2026-02-06,102.0636
100024,Axis Flexi Cap Fund - Regular Plan,09-12-2025,88.269
100005,Kotak ELSS Fund - Direct Plan,19-06-2024,187.1237
100001,HDFC Large Cap Fund - Direct Plan,20-05-2026,168.3516
100013,SBI Small Cap Fund - Direct Plan,27-11-2025,103.245
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2024-06-20,111.7073
100008,Aditya Birla SL Index Fund Fund - Regular Plan,22-05-2025,33.1941
100014,Axis Flexi Cap Fund - Regular Plan,02-04-2024,66.7145
100021,HDFC Large Cap Fund - Direct Plan,08-08-2025,250.7196
100012,ICICI Pru Mid Cap Fund - Regular Plan,12-09-2025,160.4971
100011,HDFC Large Cap Fund - Direct Plan,28/01/2026,128.2747
100023,SBI Small Cap Fund - Direct Plan,08-04-2026,71.2929
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2025-06-11,95.2834
100004,Axis Flexi Cap Fund - Regular Plan,23/08/2024,236.3509
100010,DSP Focused Fund - Regular Plan,02/03/2026,147.7346
100014,Axis Flexi Cap Fund - Regular Plan,16-04-2024,64.8196
100007,UTI Hybrid - Aggressive Fund - Direct Plan,02-06-2025,92.2641
100008,Aditya Birla SL Index Fund Fund - Regular Plan,02-01-2025,31.4303
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-09-23,35.5038
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2024-09-10,208.9834
100015,Kotak ELSS Fund - Direct Plan,08/03/2024,131.3248
100006,Nippon India Debt - Short Duration Fund - Regular Plan,03/10/2024,113.8502
100021,HDFC Large Cap Fund - Direct Plan,30-04-2026,291.8946
100003,SBI Small Cap Fund - Direct Plan,17/06/2025,127.7352
100021,HDFC Large Cap Fund - Direct Plan,29/06/2025,247.5571
100019,Mirae Asset Multi Cap Fund - Direct Plan,2024-02-19,83.0361
100013,SBI Small Cap Fund - Direct Plan,24-06-2024,90.4063
100005,Kotak ELSS Fund - Direct Plan,20/01/2025,170.1608
100001,HDFC Large Cap Fund - Direct Plan,2025-04-30,150.8909
100009,Mirae Asset Multi Cap Fund - Direct Plan,28/01/2025,58.0977
100023,SBI Small Cap Fund - Direct Plan,23/12/2024,55.0294
100015,Kotak ELSS Fund - Direct Plan,09-04-2025,126.2675
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2026-06-23,210.2447
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2024-11-04,113.6453
100002,ICICI Pru Mid Cap Fund - Regular Plan,23-06-2025,181.891
100005,Kotak ELSS Fund - Direct Plan,24-10-2025,161.3216
100005,Kotak ELSS Fund - Direct Plan,28-08-2024,177.9629
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-11-18,131.5417
100006,Nippon India Debt - Short Duration Fund - Regular Plan,15/01/2025,120.1714
100004,Axis Flexi Cap Fund - Regular Plan,2025-04-02,262.6024
100001,HDFC Large Cap Fund - Direct Plan,24/09/2024,119.3759
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2024-10-24,103.1789
100020,DSP Focused Fund - Regular Plan,20-04-2026,
100002,ICICI Pru Mid Cap Fund - Regular Plan,22/01/2026,203.0311
100003,SBI Small Cap Fund - Direct Plan,28/08/2024,117.3274
100017,UTI Hybrid - Aggressive Fund - Direct Plan,27/05/2024,199.0559
100022,ICICI Pru Mid Cap Fund - Regular Plan,17/01/2024,90.2226
100013,SBI Small Cap Fund - Direct Plan,16/08/2024,97.3405
100012,ICICI Pru Mid Cap Fund - Regular Plan,23/06/2025,168.7543
100012,ICICI Pru Mid Cap Fund - Regular Plan,07/07/2025,168.0799
100015,Kotak ELSS Fund - Direct Plan,2025-04-28,127.4351
100010,DSP Focused Fund - Regular Plan,31/07/2025,179.9105
100015,Kotak ELSS Fund - Direct Plan,19/09/2025,136.8297
100016,Nippon India Debt - Short Duration Fund - Regular Plan,24/02/2026,142.9299
100011,HDFC Large Cap Fund - Direct Plan,15-01-2024,126.0837
100003,SBI Small Cap Fund - Direct Plan,2026-02-04,135.0467
100020,DSP Focused Fund - Regular Plan,04/06/2024,218.3729
100025,Kotak ELSS Fund - Direct Plan,09/04/2026,21.4349
100012,ICICI Pru Mid Cap Fund - Regular Plan,04-06-2024,160.4412
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2025-11-03,218.6758
100004,Axis Flexi Cap Fund - Regular Plan,31-01-2025,243.3342
100015,Kotak ELSS Fund - Direct Plan,27-05-2026,131.2492
100017,UTI Hybrid - Aggressive Fund - Direct Plan,06/05/2025,220.9298
100021,HDFC Large Cap Fund - Direct Plan,2025-06-19,237.1357
100004,Axis Flexi Cap Fund - Regular Plan,16/01/2026,272.7895
100001,HDFC Large Cap Fund - Direct Plan,2025-05-21,153.6773
100002,ICICI Pru Mid Cap Fund - Regular Plan,24/07/2024,123.2265
100021,HDFC Large Cap Fund - Direct Plan,2025-11-21,263.8329
100024,Axis Flexi Cap Fund - Regular Plan,10-02-2026,91.1634
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2025-06-25,95.0778
100017,UTI Hybrid - Aggressive Fund - Direct Plan,25/08/2025,213.5575
100019,Mirae Asset Multi Cap Fund - Direct Plan,29/01/2024,77.4156
100009,Mirae Asset Multi Cap Fund - Direct Plan,18-12-2025,60.6726
100025,Kotak ELSS Fund - Direct Plan,25-12-2025,23.2871
100001,HDFC Large Cap Fund - Direct Plan,03/04/2026,161.1632
100010,DSP Focused Fund - Regular Plan,23-02-2026,150.2287
100016,Nippon India Debt - Short Duration Fund - Regular Plan,27-02-2024,
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2026-03-19,113.1787
100025,Kotak ELSS Fund - Direct Plan,10/07/2024,21.5711
100021,HDFC Large Cap Fund - Direct Plan,03-11-2024,190.5592
100011,HDFC Large Cap Fund - Direct Plan,2025-04-22,111.1194
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2024-08-20,117.0129
100015,Kotak ELSS Fund - Direct Plan,2026-06-03,129.7452
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-12-03,
100023,SBI Small Cap Fund - Direct Plan,06-10-2025,70.1906
100007,UTI Hybrid - Aggressive Fund - Direct Plan,23/06/2026,105.4185
100008,Aditya Birla SL Index Fund Fund - Regular Plan,06-08-2025,33.8414
100023,SBI Small Cap Fund - Direct Plan,2024-10-11,54.3088
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2024-04-23,105.7324
100002,ICICI Pru Mid Cap Fund - Regular Plan,2025-04-21,170.7285
100011,HDFC Large Cap Fund - Direct Plan,08-03-2024,119.2226
100023,SBI Small Cap Fund - Direct Plan,2026-06-16,62.6928
100024,Axis Flexi Cap Fund - Regular Plan,24-01-2025,83.0618
100019,Mirae Asset Multi Cap Fund - Direct Plan,12/12/2024,80.3742
100023,SBI Small Cap Fund - Direct Plan,2024-02-05,50.7179
100025,Kotak ELSS Fund - Direct Plan,2024-06-17,21.6645
100013,SBI Small Cap Fund - Direct Plan,14-03-2025,85.7261
100025,Kotak ELSS Fund - Direct Plan,12-09-2024,21.6785
100014,Axis Flexi Cap Fund - Regular Plan,2024-04-09,64.7516
100002,ICICI Pru Mid Cap Fund - Regular Plan,2024-02-20,117.0261
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2025-07-21,101.4801
100022,ICICI Pru Mid Cap Fund - Regular Plan,2024-11-18,113.9875
100003,SBI Small Cap Fund - Direct Plan,13/02/2026,133.3165
100021,HDFC Large Cap Fund - Direct Plan,18-06-2025,235.2487
100025,Kotak ELSS Fund - Direct Plan,2024-10-10,21.9247
100018,Aditya Birla SL Index Fund Fund - Regular Plan,09/04/2024,95.0082
100006,Nippon India Debt - Short Duration Fund - Regular Plan,02-05-2024,108.2387
100011,HDFC Large Cap Fund - Direct Plan,2025-12-01,125.8157
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-24,111.4935
100012,ICICI Pru Mid Cap Fund - Regular Plan,02-12-2025,162.28
100015,Kotak ELSS Fund - Direct Plan,2025-08-18,127.9755
100012,ICICI Pru Mid Cap Fund - Regular Plan,13/03/2024,154.5684
100007,UTI Hybrid - Aggressive Fund - Direct Plan,30-01-2025,103.1771
100007,UTI Hybrid - Aggressive Fund - Direct Plan,10/04/2024,101.9956
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2024-06-05,97.3519
100022,ICICI Pru Mid Cap Fund - Regular Plan,03/01/2025,
100023,SBI Small Cap Fund - Direct Plan,17/02/2025,59.557
100017,UTI Hybrid - Aggressive Fund - Direct Plan,25-02-2026,224.4593
100020,DSP Focused Fund - Regular Plan,22/05/2024,215.0095
100013,SBI Small Cap Fund - Direct Plan,2025-01-30,90.2112
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2025-11-13,226.9228
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-03-03,30.0456
100025,Kotak ELSS Fund - Direct Plan,01-05-2025,21.9816
100014,Axis Flexi Cap Fund - Regular Plan,30/06/2025,75.19
100006,Nippon India Debt - Short Duration Fund - Regular Plan,26/06/2025,129.116
100019,Mirae Asset Multi Cap Fund - Direct Plan,26/09/2024,76.5199
100006,Nippon India Debt - Short Duration Fund - Regular Plan,07-03-2025,124.9043
100005,Kotak ELSS Fund - Direct Plan,09/01/2026,148.7627
100010,DSP Focused Fund - Regular Plan,13-03-2024,135.5299
100019,Mirae Asset Multi Cap Fund - Direct Plan,25-06-2025,87.0937
100006,Nippon India Debt - Short Duration Fund - Regular Plan,30-04-2024,105.4095
100004,Axis Flexi Cap Fund - Regular Plan,2024-01-11,247.1871
100004,Axis Flexi Cap Fund - Regular Plan,26/01/2024,247.742
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-08-26,118.6489
100016,Nippon India Debt - Short Duration Fund - Regular Plan,18/04/2024,126.9617
100019,Mirae Asset Multi Cap Fund - Direct Plan,02-04-2026,90.0772
100010,DSP Focused Fund - Regular Plan,21-05-2025,169.9573
100018,Aditya Birla SL Index Fund Fund - Regular Plan,03/09/2025,105.958
100003,SBI Small Cap Fund - Direct Plan,2025-06-10,128.1671
100018,Aditya Birla SL Index Fund Fund - Regular Plan,30-09-2024,101.4411
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-09-23,60.8043
100005,Kotak ELSS Fund - Direct Plan,23-07-2025,154.2817
100018,Aditya Birla SL Index Fund Fund - Regular Plan,22/04/2024,94.1863
100020,DSP Focused Fund - Regular Plan,16/07/2025,251.4227
100015,Kotak ELSS Fund - Direct Plan,22/10/2024,130.001
100022,ICICI Pru Mid Cap Fund - Regular Plan,09/08/2024,
100020,DSP Focused Fund - Regular Plan,24/09/2024,241.5082
100023,SBI Small Cap Fund - Direct Plan,24/05/2024,53.0072
100011,HDFC Large Cap Fund - Direct Plan,30-03-2026,126.099
100013,SBI Small Cap Fund - Direct Plan,2025-05-21,91.6757
100012,ICICI Pru Mid Cap Fund - Regular Plan,01-01-2026,164.6257
100021,HDFC Large Cap Fund - Direct Plan,2026-06-03,278.7409
100011,HDFC Large Cap Fund - Direct Plan,25-03-2026,124.4925
100021,HDFC Large Cap Fund - Direct Plan,2024-01-22,150.6928
100012,ICICI Pru Mid Cap Fund - Regular Plan,2026-05-14,187.5649
100021,HDFC Large Cap Fund - Direct Plan,23-01-2026,282.8927
100019,Mirae Asset Multi Cap Fund - Direct Plan,06/05/2026,86.8552
100024,Axis Flexi Cap Fund - Regular Plan,2024-07-01,90.7123
100009,Mirae Asset Multi Cap Fund - Direct Plan,18/02/2026,59.0628
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2025-10-08,208.1408
100014,Axis Flexi Cap Fund - Regular Plan,29-02-2024,64.1017
100001,HDFC Large Cap Fund - Direct Plan,20-01-2025,134.8318
100008,Aditya Birla SL Index Fund Fund - Regular Plan,02/01/2024,31.219
100021,HDFC Large Cap Fund - Direct Plan,25/08/2025,244.4459
100020,DSP Focused Fund - Regular Plan,08/07/2024,223.8501
100004,Axis Flexi Cap Fund - Regular Plan,14/04/2026,292.0524
100011,HDFC Large Cap Fund - Direct Plan,21/01/2026,132.8685
100025,Kotak ELSS Fund - Direct Plan,2025-12-23,23.2225
100004,Axis Flexi Cap Fund - Regular Plan,23/01/2024,250.74
100024,Axis Flexi Cap Fund - Regular Plan,20/05/2025,92.9992
100017,UTI Hybrid - Aggressive Fund - Direct Plan,16/01/2024,211.3776
100023,SBI Small Cap Fund - Direct Plan,09-01-2025,56.7517
100001,HDFC Large Cap Fund - Direct Plan,18/02/2026,155.1948
100023,SBI Small Cap Fund - Direct Plan,31-03-2026,71.985
100001,HDFC Large Cap Fund - Direct Plan,15/04/2025,147.7421
100023,SBI Small Cap Fund - Direct Plan,20/03/2025,64.9949
100024,Axis Flexi Cap Fund - Regular Plan,2024-08-30,98.938
100016,Nippon India Debt - Short Duration Fund - Regular Plan,02-01-2026,140.9533
100015,Kotak ELSS Fund - Direct Plan,2025-09-08,131.8232
100011,HDFC Large Cap Fund - Direct Plan,2024-06-07,113.2371
100010,DSP Focused Fund - Regular Plan,2024-09-24,165.6615
100004,Axis Flexi Cap Fund - Regular Plan,12-03-2024,239.3862
100020,DSP Focused Fund - Regular Plan,01/09/2025,239.1762
100011,HDFC Large Cap Fund - Direct Plan,18/10/2024,110.4821
100008,Aditya Birla SL Index Fund Fund - Regular Plan,13/04/2026,35.4242
100014,Axis Flexi Cap Fund - Regular Plan,03/04/2026,86.0524
100012,ICICI Pru Mid Cap Fund - Regular Plan,20/01/2025,178.2057
100011,HDFC Large Cap Fund - Direct Plan,12/03/2026,125.6838
100006,Nippon India Debt - Short Duration Fund - Regular Plan,28-04-2025,125.404
100024,Axis Flexi Cap Fund - Regular Plan,2024-05-03,82.6442
100020,DSP Focused Fund - Regular Plan,10/01/2024,233.9553
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2025-02-17,120.7509
100004,Axis Flexi Cap Fund - Regular Plan,13/02/2025,238.629
100022,ICICI Pru Mid Cap Fund - Regular Plan,29/12/2025,131.1661
100008,Aditya Birla SL Index Fund Fund - Regular Plan,03-05-2025,32.5653
100017,UTI Hybrid - Aggressive Fund - Direct Plan,08/02/2024,225.2586
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2025-06-02,125.5252
100021,HDFC Large Cap Fund - Direct Plan,2025-09-22,261.0484
100004,Axis Flexi Cap Fund - Regular Plan,2025-12-02,276.5797
100019,Mirae Asset Multi Cap Fund - Direct Plan,2024-05-23,82.2432
100025,Kotak ELSS Fund - Direct Plan,25/10/2024,21.7859
100022,ICICI Pru Mid Cap Fund - Regular Plan,2024-04-18,107.2104
100012,ICICI Pru Mid Cap Fund - Regular Plan,2024-03-12,153.2271
100004,Axis Flexi Cap Fund - Regular Plan,22/01/2026,281.8186
100009,Mirae Asset Multi Cap Fund - Direct Plan,17/04/2025,61.6854
100006,Nippon India Debt - Short Duration Fund - Regular Plan,01-01-2026,122.333
100008,Aditya Birla SL Index Fund Fund - Regular Plan,11/03/2024,31.4823
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-10-11,31.0911
100022,ICICI Pru Mid Cap Fund - Regular Plan,22/01/2024,89.5504
100003,SBI Small Cap Fund - Direct Plan,07/10/2024,125.914
100011,HDFC Large Cap Fund - Direct Plan,09-12-2025,125.9995
100024,Axis Flexi Cap Fund - Regular Plan,09/03/2025,85.5818
100018,Aditya Birla SL Index Fund Fund - Regular Plan,11-03-2026,117.6634
100020,DSP Focused Fund - Regular Plan,06-05-2026,291.2194
100020,DSP Focused Fund - Regular Plan,20/03/2024,224.4566
100018,Aditya Birla SL Index Fund Fund - Regular Plan,17-06-2025,96.5727
100010,DSP Focused Fund - Regular Plan,10/03/2025,167.2735
100003,SBI Small Cap Fund - Direct Plan,08/12/2025,
100008,Aditya Birla SL Index Fund Fund - Regular Plan,07/02/2025,31.1478
100015,Kotak ELSS Fund - Direct Plan,15-10-2024,130.4604
100005,Kotak ELSS Fund - Direct Plan,17/06/2024,186.5664
100024,Axis Flexi Cap Fund - Regular Plan,23-03-2026,90.8766
100025,Kotak ELSS Fund - Direct Plan,26-08-2024,21.1067
100004,Axis Flexi Cap Fund - Regular Plan,24-12-2024,243.1497
100004,Axis Flexi Cap Fund - Regular Plan,01/12/2025,276.5972
100003,SBI Small Cap Fund - Direct Plan,19/12/2024,115.5352
100013,SBI Small Cap Fund - Direct Plan,2025-11-28,103.6371
100010,DSP Focused Fund - Regular Plan,22/03/2024,140.5578
100024,Axis Flexi Cap Fund - Regular Plan,04-04-2024,82.3081
100012,ICICI Pru Mid Cap Fund - Regular Plan,2024-09-02,175.3761
100017,UTI Hybrid - Aggressive Fund - Direct Plan,02/09/2024,201.7912
100012,ICICI Pru Mid Cap Fund - Regular Plan,2025-08-06,160.0068
100016,Nippon India Debt - Short Duration Fund - Regular Plan,13/05/2025,125.5736
100015,Kotak ELSS Fund - Direct Plan,2026-02-06,133.2068
100017,UTI Hybrid - Aggressive Fund - Direct Plan,27/09/2024,200.4128
100013,SBI Small Cap Fund - Direct Plan,30/09/2024,93.3007
100001,HDFC Large Cap Fund - Direct Plan,10/07/2025,164.5246
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2024-01-11,119.9333
100024,Axis Flexi Cap Fund - Regular Plan,12-06-2024,90.5272
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-02-05,31.0904
100020,DSP Focused Fund - Regular Plan,03/07/2024,223.7027
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2024-10-25,199.7261
100007,UTI Hybrid - Aggressive Fund - Direct Plan,13/10/2024,105.6343
100001,HDFC Large Cap Fund - Direct Plan,13-01-2026,153.8856
100015,Kotak ELSS Fund - Direct Plan,23/03/2026,133.4969
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-12-08,36.2501
100012,ICICI Pru Mid Cap Fund - Regular Plan,2024-11-15,176.9882
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2024-01-17,212.0875
100013,SBI Small Cap Fund - Direct Plan,2025-01-02,89.1016
100017,UTI Hybrid - Aggressive Fund - Direct Plan,25-06-2024,194.0208
100001,HDFC Large Cap Fund - Direct Plan,16-04-2024,103.0221
100019,Mirae Asset Multi Cap Fund - Direct Plan,16-10-2025,88.9078
100003,SBI Small Cap Fund - Direct Plan,07/04/2026,124.6727
100019,Mirae Asset Multi Cap Fund - Direct Plan,10/05/2024,79.8162
100001,HDFC Large Cap Fund - Direct Plan,14-07-2025,163.4968
100009,Mirae Asset Multi Cap Fund - Direct Plan,19/09/2025,63.6053
100008,Aditya Birla SL Index Fund Fund - Regular Plan,15-01-2024,32.6388
100012,ICICI Pru Mid Cap Fund - Regular Plan,2026-03-06,185.1649
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-11-28,30.1924
100009,Mirae Asset Multi Cap Fund - Direct Plan,2025-12-09,62.7053
100009,Mirae Asset Multi Cap Fund - Direct Plan,2025-09-05,62.7211
100011,HDFC Large Cap Fund - Direct Plan,2026-04-29,122.3767
100021,HDFC Large Cap Fund - Direct Plan,2025-07-30,255.8091
100009,Mirae Asset Multi Cap Fund - Direct Plan,01/02/2024,74.4395
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2024-10-07,195.3824
100011,HDFC Large Cap Fund - Direct Plan,19-06-2025,106.5551
100013,SBI Small Cap Fund - Direct Plan,2024-07-11,91.3663
100018,Aditya Birla SL Index Fund Fund - Regular Plan,24/12/2025,108.9666
100024,Axis Flexi Cap Fund - Regular Plan,2024-01-08,84.9881
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2025-06-17,129.9392
100018,Aditya Birla SL Index Fund Fund - Regular Plan,19-02-2024,89.6365
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2024-03-07,124.5756
100015,Kotak ELSS Fund - Direct Plan,29/01/2025,121.5479
100019,Mirae Asset Multi Cap Fund - Direct Plan,2025-11-03,94.9914
100012,ICICI Pru Mid Cap Fund - Regular Plan,31/12/2024,175.5245
100024,Axis Flexi Cap Fund - Regular Plan,13-03-2025,85.4922
100006,Nippon India Debt - Short Duration Fund - Regular Plan,18-08-2025,141.3263
100006,Nippon India Debt - Short Duration Fund - Regular Plan,13/01/2025,119.3697
100008,Aditya Birla SL Index Fund Fund - Regular Plan,23/12/2025,36.098
100021,HDFC Large Cap Fund - Direct Plan,12-03-2025,216.2859
100016,Nippon India Debt - Short Duration Fund - Regular Plan,26-03-2025,118.577
100010,DSP Focused Fund - Regular Plan,26-12-2025,168.827
100002,ICICI Pru Mid Cap Fund - Regular Plan,18-06-2025,183.63
100025,Kotak ELSS Fund - Direct Plan,22-03-2024,19.2354
100004,Axis Flexi Cap Fund - Regular Plan,2026-05-25,280.1632
100012,ICICI Pru Mid Cap Fund - Regular Plan,17-04-2025,173.3613
100018,Aditya Birla SL Index Fund Fund - Regular Plan,08-01-2025,95.9679
100006,Nippon India Debt - Short Duration Fund - Regular Plan,28-07-2025,139.3303
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2024-02-23,98.956
100013,SBI Small Cap Fund - Direct Plan,28/04/2026,103.9335
100013,SBI Small Cap Fund - Direct Plan,08/07/2025,94.2661
100020,DSP Focused Fund - Regular Plan,10-03-2025,265.8367
100003,SBI Small Cap Fund - Direct Plan,05/03/2024,112.0283
