transaction_id,investor_id,amfi_code,transaction_type,amount,transaction_date,kyc_status,state
TXN111147,INV1261,100012,LUMPSUM,379984.96,30-08-2025,verified,Karnataka
TXN110321,INV4204,100008,lump sum,275004.14,09/11/2025,KYC Verified,Telangana
TXN105389,INV2581,100006,Redeem,183505.77,23-03-2025,VERIFIED,Karnataka
TXN108256,INV4130,100019,LUMPSUM,6076.02,22-04-2024,Pending,Gujarat
TXN112327,INV2266,100005,Sip,15135.63,2024-10-08,KYC Verified,Maharashtra
TXN102766,INV4611,100010,LUMPSUM,221658.55,07-08-2025,verified,Rajasthan
TXN114065,INV2532,100019,S.I.P.,20508.5,07-03-2024,KYC Verified,Gujarat
TXN109678,INV2758,100002,sip,8854.07,2024-01-31,KYC Verified,Maharashtra
TXN111326,INV2369,100023,REDEMPTION,224872.87,2025-09-05,Pending,Gujarat
TXN100124,INV4008,100012,Redemption,226035.37,19/02/2024,Rejected,Karnataka
TXN103995,INV1119,100023,sip,9625.86,06-10-2025,pending,Kerala
TXN106969,INV1453,100011,Redeem,17920.66,2024-11-10,KYC Verified,Telangana
TXN109807,INV4121,100025,Lumpsum,263441.7,2025-07-10,verified,Uttar Pradesh
TXN114220,INV2239,100011,LUMPSUM,247151.56,10-09-2024,REJECTED,Karnataka
TXN106012,INV3970,100006,S.I.P.,4914.56,10-07-2024,VERIFIED,Rajasthan
TXN110277,INV4344,100023,Lumpsum,420209.14,2024-11-11,VERIFIED,West Bengal
TXN113770,INV3070,100019,S.I.P.,7210.09,19-10-2025,VERIFIED,Uttar Pradesh
TXN107606,INV3625,100011,Lumpsum,236660.35,2024-09-24,KYC Verified,Karnataka
TXN100366,INV3528,100001,Lumpsum,148468.55,2025-09-15,KYC Verified,Tamil Nadu
TXN113543,INV3775,100004,Sip,3006.85,2024-02-08,VERIFIED,Maharashtra
TXN113777,INV2083,100015,SIP,13542.67,06-06-2026,verified,Gujarat
TXN102604,INV3980,100015,redeem,22522.6,13/12/2024,VERIFIED,Gujarat
TXN114175,INV4461,100012,S.I.P.,8210.45,22-12-2025,VERIFIED,Maharashtra
TXN108582,INV1800,100025,Redeem,154500.02,15-09-2025,verified,Uttar Pradesh
TXN108642,INV4285,100011,Sip,9383.12,30-04-2026,Verified,Uttar Pradesh
TXN112100,INV4665,100010,Lumpsum,357133.7,29/09/2024,verified,Rajasthan
TXN104598,INV2407,100009,sip,5641.47,07/10/2024,REJECTED,West Bengal
TXN101254,INV2786,100023,SIP,21578.66,26/02/2024,KYC Verified,Uttar Pradesh
TXN111276,INV1072,100011,Redemption,211504.67,2025-11-04,verified,Delhi
TXN112286,INV2740,100011,SIP,24304.72,29/06/2025,Verified,Rajasthan
TXN102815,INV1252,100012,Redeem,138899.54,27-09-2025,Rejected,Uttar Pradesh
TXN108476,INV2507,100015,lump sum,496261.92,30/03/2025,VERIFIED,Telangana
TXN103958,INV2048,100006,S.I.P.,17607.6,09/06/2025,verified,Tamil Nadu
TXN104943,INV2401,100024,SIP,20505.06,11-03-2025,VERIFIED,Rajasthan
TXN105050,INV2743,100017,REDEMPTION,241060.38,01-09-2024,Verified,Maharashtra
TXN114430,INV4606,100016,LUMPSUM,418451.52,08/03/2026,VERIFIED,Rajasthan
TXN111013,INV3111,100003,Lumpsum,88196.21,2025-06-29,KYC Verified,Kerala
TXN112185,INV1729,100005,LUMPSUM,466186.58,2026-03-17,Verified,Karnataka
TXN112308,INV4187,100006,Redeem,172032.83,20/02/2026,Verified,Rajasthan
TXN102060,INV1606,100021,LUMPSUM,349176.31,25/10/2025,Verified,Kerala
TXN100039,INV1903,100019,Lumpsum,260134.11,28-12-2025,KYC Verified,Delhi
TXN108470,INV3291,100010,Lump Sum,182381.03,26-04-2025,KYC Verified,Gujarat
TXN103312,INV4804,100014,Lumpsum,494687.04,2025-12-03,Verified,Maharashtra
TXN107571,INV2005,100013,Redeem,102467.97,13-03-2026,VERIFIED,Telangana
TXN109408,INV1035,100007,Lump Sum,165268.91,2026-01-13,verified,Gujarat
TXN108926,INV3974,100002,LUMPSUM,309976.55,2026-02-01,verified,Maharashtra
TXN101728,INV4934,100010,Lumpsum,446504.1,26-10-2024,verified,Karnataka
TXN110575,INV4500,100004,SIP,16889.25,2026-02-03,pending,Telangana
TXN102956,INV1699,100021,SIP,9495.01,2024-08-17,VERIFIED,West Bengal
TXN113949,INV4914,100002,REDEMPTION,10297.29,28-06-2025,Verified,Uttar Pradesh
TXN109311,INV2485,100025,Sip,20660.6,29-06-2025,verified,Uttar Pradesh
TXN107348,INV3829,100024,Lump Sum,78177.73,14/01/2025,VERIFIED,Kerala
TXN112468,INV2487,100021,lump sum,436520.16,2026-03-13,Pending,Gujarat
TXN109462,INV3069,100014,lump sum,42695.68,03/01/2024,KYC Verified,West Bengal
TXN101121,INV4419,100011,S.I.P.,18795.37,2025-09-29,Verified,Gujarat
TXN112839,INV2598,100018,Sip,8064.8,29-04-2024,VERIFIED,Delhi
TXN112095,INV3963,100018,SIP,11793.66,31-07-2025,verified,Uttar Pradesh
TXN104319,INV3876,100010,lump sum,234914.26,2026-04-26,PENDING,Tamil Nadu
TXN101118,INV4716,100006,Lumpsum,108914.08,03-12-2025,pending,West Bengal
TXN100021,INV4075,100008,S.I.P.,19131.18,2025-05-15,verified,Maharashtra
TXN114793,INV2707,100013,SIP,7465.02,23/03/2024,VERIFIED,Uttar Pradesh
TXN111546,INV4074,100010,sip,6813.56,18/03/2025,Verified,Telangana
TXN101124,INV4900,100022,S.I.P.,20503.28,2024-03-13,KYC Verified,Gujarat
TXN112572,INV4445,100003,Redeem,193597.67,2025-04-20,KYC Verified,Uttar Pradesh
TXN109000,INV3668,100017,sip,9866.28,2025-12-03,Verified,West Bengal
TXN100793,INV1141,100022,S.I.P.,17654.57,26/01/2026,KYC Verified,Kerala
TXN111674,INV3381,100006,Sip,22335.87,2025-09-28,VERIFIED,Gujarat
TXN108433,INV4474,100013,sip,9649.29,2025-03-22,verified,Telangana
TXN111689,INV2683,100002,Lump Sum,48889.9,28/06/2025,KYC Verified,Delhi
TXN101313,INV1233,100004,lump sum,420770.7,25-06-2025,VERIFIED,Rajasthan
TXN114862,INV2514,100025,lump sum,91113.8,22/05/2026,Verified,Kerala
TXN112123,INV1647,100010,SIP,15322.54,2025-02-01,Rejected,Karnataka
TXN104720,INV1771,100007,Redemption,191473.29,20/10/2024,verified,West Bengal
TXN100055,INV2658,100024,SIP,2201.47,28-08-2024,verified,West Bengal
TXN103547,INV3581,100016,SIP,16185.37,21/04/2024,VERIFIED,Telangana
TXN113987,INV3576,100009,Lump Sum,498739.81,2025-11-12,VERIFIED,Delhi
TXN101577,INV2240,100008,LUMPSUM,249787.18,07/08/2024,verified,Telangana
TXN107979,INV2992,100001,Lump Sum,76077.49,2024-02-04,Rejected,Kerala
TXN109091,INV2281,100003,redeem,74593.2,2025-03-02,Verified,Rajasthan
TXN108944,INV4344,100007,Sip,11672.72,2024-10-14,verified,Delhi
TXN106188,INV1270,100023,Lumpsum,70486.28,26-01-2025,verified,West Bengal
TXN112768,INV4469,100015,LUMPSUM,310726.76,2024-10-02,VERIFIED,Telangana
TXN102455,INV3736,100011,SIP,14303.03,08-01-2025,KYC Verified,Tamil Nadu
TXN111702,INV3578,100014,sip,10758.79,11/07/2024,VERIFIED,Rajasthan
TXN107202,INV4785,100024,Redeem,101812.34,13-02-2026,Verified,Maharashtra
TXN101476,INV1331,100017,redeem,39085.43,01/03/2026,pending,Delhi
TXN100199,INV3577,100007,REDEMPTION,-188392.3,27-05-2026,KYC Verified,Uttar Pradesh
TXN101513,INV2643,100022,lump sum,414354.52,2024-02-03,KYC Verified,West Bengal
TXN111456,INV1314,100013,lump sum,115371.79,2026-03-28,KYC Verified,Delhi
TXN113830,INV3404,100025,Redemption,81684.24,05/05/2025,Pending,Maharashtra
TXN107852,INV1860,100020,S.I.P.,14700.31,23-08-2025,Pending,Delhi
TXN104219,INV1969,100024,SIP,5759.73,11/02/2025,Verified,Rajasthan
TXN111837,INV2281,100014,SIP,1221.62,03/09/2025,Verified,Telangana
TXN114113,INV3299,100016,Lump Sum,365513.67,10-06-2025,KYC Verified,Karnataka
TXN102253,INV1343,100013,S.I.P.,17011.04,26/09/2024,verified,Delhi
TXN107719,INV3776,100019,REDEMPTION,169223.53,2026-06-16,Verified,West Bengal
TXN106533,INV2008,100011,S.I.P.,7365.39,2025-05-19,VERIFIED,Tamil Nadu
TXN102384,INV1396,100021,Lump Sum,241153.2,2025-04-02,REJECTED,Rajasthan
TXN106606,INV1495,100007,Sip,13423.42,14-04-2026,VERIFIED,Karnataka
TXN109800,INV4066,100020,SIP,8326.06,2024-02-11,rejected,Karnataka
TXN111839,INV1958,100019,SIP,18049.61,07-04-2026,Verified,Tamil Nadu
TXN108575,INV3458,100017,sip,8244.22,03-04-2025,Pending,Tamil Nadu
TXN103253,INV1015,100008,Lump Sum,483876.08,23-07-2025,VERIFIED,Delhi
TXN101697,INV1676,100022,S.I.P.,12252.33,14-06-2024,VERIFIED,Gujarat
TXN113555,INV1929,100010,S.I.P.,6837.01,2024-02-29,KYC Verified,Tamil Nadu
TXN107394,INV1610,100004,S.I.P.,3166.19,11-03-2026,Verified,Rajasthan
TXN111224,INV4628,100025,Lumpsum,394982.08,24-05-2026,Verified,Delhi
TXN109453,INV4674,100017,Redeem,72831.38,03/11/2024,KYC Verified,Uttar Pradesh
TXN114898,INV4932,100005,Lump Sum,113777.79,02/07/2025,VERIFIED,Maharashtra
TXN108840,INV3475,100013,Lump Sum,377753.3,26/01/2024,verified,Gujarat
TXN109306,INV2713,100009,LUMPSUM,42017.24,16-07-2025,KYC Verified,Uttar Pradesh
TXN111985,INV3896,100011,lump sum,152736.91,02/12/2024,verified,Uttar Pradesh
TXN102893,INV4225,100005,SIP,11382.14,2024-10-14,Verified,Kerala
TXN105550,INV3081,100002,Sip,6202.77,17/04/2024,verified,Karnataka
TXN112728,INV4201,100018,sip,14269.05,2025-10-26,KYC Verified,Rajasthan
TXN113105,INV1817,100022,sip,16553.45,28-04-2026,VERIFIED,Uttar Pradesh
TXN106518,INV2049,100007,S.I.P.,4027.63,2024-11-04,KYC Verified,West Bengal
TXN103071,INV1427,100011,Lumpsum,302013.56,2024-11-26,verified,Tamil Nadu
TXN108153,INV1352,100017,Lumpsum,78623.49,20/09/2024,VERIFIED,West Bengal
TXN114455,INV4766,100025,sip,6046.56,2026-02-19,KYC Verified,Delhi
TXN112440,INV4355,100008,LUMPSUM,174932.71,16-04-2024,Pending,Uttar Pradesh
TXN110499,INV1865,100015,S.I.P.,16183.11,22/03/2026,KYC Verified,West Bengal
TXN112884,INV2473,100009,sip,1283.96,03-06-2026,VERIFIED,Telangana
TXN100687,INV2121,100023,REDEMPTION,249794.41,2025-10-17,PENDING,West Bengal
TXN103500,INV2382,100010,redeem,35689.53,2025-12-08,KYC Verified,Kerala
TXN112863,INV3938,100017,Lump Sum,295424.79,30/12/2024,verified,Gujarat
TXN101479,INV4129,100006,REDEMPTION,225541.0,2025-05-29,KYC Verified,Tamil Nadu
TXN109638,INV2462,100008,S.I.P.,7750.62,08/07/2025,Verified,Uttar Pradesh
TXN108630,INV3601,100004,Redemption,281601.43,30-01-2024,Pending,Gujarat
TXN107052,INV1103,100011,Sip,23268.45,06/10/2024,Rejected,Karnataka
TXN113669,INV2709,100022,sip,8864.54,19-04-2026,VERIFIED,Uttar Pradesh
TXN102625,INV4504,100001,sip,24378.27,2024-12-27,verified,Uttar Pradesh
TXN109891,INV4441,100001,S.I.P.,14110.18,28-04-2025,KYC Verified,Maharashtra
TXN111808,INV4473,100019,sip,1559.95,06-02-2025,verified,Telangana
TXN110482,INV1154,100009,LUMPSUM,172554.19,2026-04-02,Verified,Uttar Pradesh
TXN109285,INV3721,100017,S.I.P.,3346.99,22-01-2024,Verified,Rajasthan
TXN105600,INV4344,100013,SIP,19941.41,05/11/2025,verified,Rajasthan
TXN107335,INV4294,100018,sip,7464.58,27-04-2024,verified,Kerala
TXN104668,INV4842,100025,LUMPSUM,467697.47,25-01-2026,Verified,Gujarat
TXN107661,INV2637,100002,SIP,15410.51,2026-03-06,VERIFIED,Delhi
TXN104251,INV2520,100009,lump sum,428640.61,2024-04-20,verified,Uttar Pradesh
TXN102002,INV2107,100015,Sip,22716.34,18/02/2024,KYC Verified,Maharashtra
TXN103122,INV4216,100010,Redemption,83281.53,30-10-2025,VERIFIED,Gujarat
TXN113443,INV3700,100024,LUMPSUM,126562.17,28/06/2024,verified,Kerala
TXN103656,INV1769,100004,Lump Sum,91707.43,2026-02-19,Verified,Tamil Nadu
TXN101973,INV4257,100025,lump sum,393145.47,2024-10-17,verified,Karnataka
TXN111149,INV3339,100019,Redeem,221250.44,28/03/2025,KYC Verified,Gujarat
TXN110564,INV4217,100001,SIP,20281.29,22-10-2025,PENDING,Rajasthan
TXN100888,INV4478,100002,Lump Sum,377367.67,06/11/2025,REJECTED,Tamil Nadu
TXN109708,INV4730,100004,Lump Sum,180211.75,12-10-2025,verified,Maharashtra
TXN110060,INV4679,100018,Lumpsum,129705.75,04/10/2024,KYC Verified,Delhi
TXN100761,INV3224,100014,sip,14540.23,2026-03-28,VERIFIED,Telangana
TXN114077,INV2829,100012,LUMPSUM,339863.84,18-01-2024,verified,Karnataka
TXN108803,INV2042,100025,Redeem,122389.44,2025-11-22,verified,Uttar Pradesh
TXN106453,INV2643,100001,SIP,5751.43,06/08/2024,KYC Verified,Delhi
TXN101140,INV4319,100006,Sip,17199.87,12-02-2025,Verified,Uttar Pradesh
TXN100463,INV2378,100017,sip,7267.35,2025-03-05,verified,Maharashtra
TXN103058,INV2540,100012,sip,14431.92,10/06/2026,VERIFIED,Uttar Pradesh
TXN107018,INV2093,100021,Sip,18105.7,08/04/2026,verified,Maharashtra
TXN106410,INV1317,100006,LUMPSUM,41603.91,29-12-2025,Verified,Telangana
TXN103828,INV1598,100003,Lumpsum,422800.25,2024-08-08,verified,Rajasthan
TXN102170,INV4347,100018,SIP,1934.26,11-03-2026,Verified,Rajasthan
TXN108391,INV3735,100007,sip,508.44,2024-05-30,KYC Verified,Telangana
TXN103859,INV2685,100016,Lump Sum,244846.19,07-05-2026,PENDING,Tamil Nadu
TXN110089,INV3716,100018,S.I.P.,5634.93,24/10/2024,KYC Verified,Karnataka
TXN112342,INV3629,100024,LUMPSUM,455655.94,11/01/2024,verified,Kerala
TXN103393,INV3156,100013,Sip,14041.04,25-03-2026,verified,Telangana
TXN105854,INV4484,100005,lump sum,66859.47,2025-04-05,KYC Verified,Rajasthan
TXN109575,INV4912,100023,Sip,14073.24,02-07-2024,Rejected,Gujarat
TXN110218,INV3383,100025,Lumpsum,216685.97,29-12-2025,Verified,West Bengal
TXN112377,INV2469,100001,sip,9606.55,27/05/2026,Verified,Karnataka
TXN113045,INV3498,100008,LUMPSUM,153230.28,30-11-2024,verified,Karnataka
TXN109402,INV4144,100009,lump sum,126702.74,30-04-2025,VERIFIED,West Bengal
TXN113048,INV1646,100022,lump sum,269822.1,2026-05-28,KYC Verified,Tamil Nadu
TXN114165,INV1800,100006,REDEMPTION,214906.83,21/05/2024,KYC Verified,Karnataka
TXN110900,INV2648,100025,S.I.P.,7965.93,2025-06-29,KYC Verified,Rajasthan
TXN113642,INV4426,100020,S.I.P.,2481.47,2025-09-10,verified,Telangana
TXN107528,INV1726,100005,LUMPSUM,202353.77,10-06-2024,Verified,Delhi
TXN112994,INV3859,100006,Lump Sum,366151.24,21/05/2026,VERIFIED,Uttar Pradesh
TXN102633,INV2518,100025,Redemption,17811.25,04/01/2024,Verified,Kerala
TXN112206,INV1056,100015,Sip,5728.39,2026-05-31,VERIFIED,Rajasthan
TXN114029,INV1533,100012,S.I.P.,15492.26,23/12/2024,Verified,Rajasthan
TXN108231,INV4733,100015,sip,15823.33,13/12/2024,VERIFIED,Rajasthan
TXN110474,INV2838,100014,SIP,21652.25,13-02-2025,verified,West Bengal
TXN106258,INV3112,100022,LUMPSUM,196035.12,2026-01-14,Verified,Delhi
TXN106601,INV3299,100022,Lump Sum,188412.02,14/06/2026,VERIFIED,Karnataka
TXN114188,INV1957,100008,sip,10056.9,15/08/2025,verified,Rajasthan
TXN104764,INV2655,100001,S.I.P.,20620.14,17-06-2025,verified,Uttar Pradesh
TXN108758,INV2875,100002,redeem,199036.84,05/03/2024,KYC Verified,Rajasthan
TXN110065,INV4698,100013,lump sum,275643.95,31-12-2025,VERIFIED,Tamil Nadu
TXN110561,INV4754,100017,sip,5701.88,08-12-2024,Verified,Gujarat
TXN109957,INV1910,100003,sip,11801.5,28-01-2024,KYC Verified,Tamil Nadu
TXN113524,INV2890,100009,sip,15934.71,2025-12-03,verified,Uttar Pradesh
TXN101158,INV4748,100009,sip,22231.2,25/11/2024,VERIFIED,West Bengal
TXN103467,INV4928,100018,sip,10356.63,21-04-2025,VERIFIED,Telangana
TXN111444,INV3271,100002,S.I.P.,3319.81,01-04-2024,Pending,Maharashtra
TXN109552,INV4614,100009,Lumpsum,409656.67,2026-04-02,VERIFIED,Kerala
TXN109516,INV2649,100013,sip,11364.91,23-12-2024,PENDING,Kerala
TXN109889,INV1186,100022,Sip,4497.6,2026-04-13,verified,Telangana
TXN107679,INV4807,100006,Lump Sum,116284.39,14-12-2025,verified,Delhi
TXN108531,INV1703,100011,S.I.P.,15220.64,30/11/2024,verified,Tamil Nadu
TXN107240,INV1139,100017,Lumpsum,413303.11,2025-05-25,KYC Verified,Rajasthan
TXN107050,INV4665,100013,S.I.P.,10805.67,10/05/2026,verified,Gujarat
TXN106966,INV2026,100023,S.I.P.,23013.41,2024-09-29,VERIFIED,Maharashtra
TXN100673,INV4229,100019,Sip,16908.83,2025-08-14,Verified,Telangana
TXN100134,INV1016,100010,SIP,24713.07,30-01-2025,KYC Verified,Delhi
TXN106511,INV4678,100005,lump sum,82604.79,2025-06-12,pending,Delhi
TXN113610,INV3286,100008,lump sum,377403.16,2025-11-30,Verified,Kerala
TXN114831,INV2843,100006,Lump Sum,37457.48,2026-03-06,Pending,Tamil Nadu
TXN104576,INV4122,100019,Sip,24070.43,05/02/2025,VERIFIED,Uttar Pradesh
TXN100645,INV4801,100018,S.I.P.,19272.85,21/09/2025,KYC Verified,Maharashtra
TXN112260,INV4156,100004,REDEMPTION,40278.34,2025-05-11,Verified,Delhi
TXN114440,INV4942,100019,sip,5664.65,19/12/2025,Rejected,Maharashtra
TXN100447,INV4975,100007,SIP,10159.64,2026-05-31,verified,Tamil Nadu
TXN108202,INV1913,100018,sip,3959.65,09/02/2024,verified,Rajasthan
TXN105424,INV3620,100001,S.I.P.,15446.67,05-04-2025,VERIFIED,Maharashtra
TXN108091,INV3608,100006,SIP,18070.17,10-09-2024,KYC Verified,Tamil Nadu
TXN110152,INV1960,100005,Lump Sum,101600.22,10-05-2025,rejected,Gujarat
TXN103137,INV4522,100016,Sip,12922.16,2024-12-11,VERIFIED,Telangana
TXN105369,INV1522,100011,redeem,171989.8,05/02/2026,KYC Verified,Delhi
TXN112438,INV1579,100011,lump sum,429412.44,19-06-2024,verified,Uttar Pradesh
TXN103865,INV3746,100013,Lump Sum,425089.33,2025-03-19,Verified,Maharashtra
TXN100384,INV4818,100002,S.I.P.,15053.31,25-07-2025,Verified,Telangana
TXN110018,INV2885,100008,Sip,8717.66,03-09-2024,KYC Verified,Karnataka
TXN109645,INV1643,100013,sip,4159.16,30/01/2025,Verified,Kerala
TXN106756,INV4210,100008,S.I.P.,11540.85,20-06-2026,KYC Verified,Telangana
TXN105546,INV1247,100025,sip,10106.78,19-04-2024,KYC Verified,Tamil Nadu
TXN100690,INV3141,100025,sip,17441.24,17-11-2025,VERIFIED,Tamil Nadu
TXN102178,INV4995,100010,Redeem,25997.08,11/08/2024,Verified,Delhi
TXN110883,INV3911,100001,REDEMPTION,51136.46,18-08-2024,KYC Verified,Karnataka
TXN114594,INV1133,100014,sip,10791.13,14/12/2024,KYC Verified,Maharashtra
TXN109079,INV4853,100025,lump sum,125261.24,2024-02-07,pending,West Bengal
TXN105603,INV4202,100024,lump sum,140029.3,28/06/2025,pending,West Bengal
TXN101583,INV4535,100012,sip,4220.16,19/09/2024,Pending,Karnataka
TXN113776,INV1988,100011,Sip,17721.94,02/02/2026,Verified,Maharashtra
TXN107124,INV1350,100013,Lump Sum,302555.58,26-04-2026,VERIFIED,Maharashtra
TXN100259,INV4384,100010,LUMPSUM,126478.24,11/03/2026,rejected,Rajasthan
TXN100303,INV3693,100023,Redeem,123935.83,2024-02-22,verified,West Bengal
TXN111574,INV4074,100007,Sip,11628.37,05/09/2025,VERIFIED,West Bengal
TXN107960,INV3376,100005,S.I.P.,6069.42,18/07/2024,KYC Verified,Uttar Pradesh
TXN101760,INV2013,100009,SIP,17619.02,02-01-2025,REJECTED,Uttar Pradesh
TXN107961,INV4806,100023,Sip,21858.08,2025-06-25,KYC Verified,Rajasthan
TXN104191,INV2462,100017,S.I.P.,8777.5,23-04-2024,verified,West Bengal
TXN110332,INV4929,100025,Lump Sum,58001.56,14-12-2024,pending,Uttar Pradesh
TXN107633,INV1961,100004,Lump Sum,191624.83,17-01-2024,verified,Kerala
TXN104766,INV3805,100017,sip,16912.89,2026-03-26,KYC Verified,Rajasthan
TXN106485,INV3961,100009,Redemption,286210.45,08-05-2025,KYC Verified,Delhi
TXN102929,INV1297,100002,Lump Sum,36273.13,2024-08-03,VERIFIED,West Bengal
TXN104673,INV3452,100015,sip,11580.44,2025-02-02,KYC Verified,Delhi
TXN103692,INV3243,100025,S.I.P.,14802.15,01-07-2025,Verified,Kerala
TXN104217,INV2466,100014,lump sum,398826.42,2025-04-24,verified,Telangana
TXN111593,INV2199,100015,sip,24407.21,2025-05-03,KYC Verified,Gujarat
TXN114878,INV3547,100010,REDEMPTION,6069.55,30/07/2024,verified,Rajasthan
TXN103753,INV3597,100001,sip,2127.92,2024-05-09,KYC Verified,Tamil Nadu
TXN107111,INV2876,100005,SIP,23292.25,2025-10-25,Verified,Gujarat
TXN105881,INV3175,100002,Lumpsum,32238.72,07-09-2025,KYC Verified,Rajasthan
TXN111991,INV1658,100022,SIP,4971.19,01-04-2026,VERIFIED,Gujarat
TXN107485,INV4727,100012,lump sum,169628.23,30/10/2025,Pending,Rajasthan
TXN112961,INV1233,100013,SIP,4567.0,2025-04-19,PENDING,Rajasthan
TXN108117,INV1782,100004,S.I.P.,18123.41,12-07-2025,verified,Kerala
TXN104854,INV1971,100006,SIP,1263.74,22-02-2025,KYC Verified,Karnataka
TXN111277,INV3857,100007,S.I.P.,16104.1,20/04/2024,KYC Verified,Karnataka
TXN106757,INV3570,100013,lump sum,350374.13,2024-10-12,VERIFIED,Kerala
TXN105388,INV1188,100008,LUMPSUM,228999.74,09/09/2025,KYC Verified,Uttar Pradesh
TXN100903,INV2723,100015,SIP,13847.0,2025-02-05,REJECTED,Telangana
TXN101599,INV4331,100013,Redeem,298075.93,30-11-2025,Rejected,Rajasthan
TXN102969,INV1382,100025,Sip,16787.53,2024-06-14,KYC Verified,Karnataka
TXN105859,INV1302,100017,SIP,17165.4,10/10/2024,verified,Karnataka
TXN105288,INV4705,100008,sip,3764.13,2025-10-25,verified,Gujarat
TXN105324,INV3701,100005,Lumpsum,123092.41,07-05-2026,KYC Verified,Telangana
TXN103866,INV2624,100004,Sip,6870.57,20/03/2026,verified,Karnataka
TXN111888,INV3685,100011,SIP,11803.01,05-05-2025,verified,Gujarat
TXN105976,INV3672,100014,lump sum,290747.9,24/11/2024,VERIFIED,Delhi
TXN113477,INV2598,100014,lump sum,177594.01,17/03/2025,pending,Delhi
TXN100678,INV2838,100012,SIP,17483.64,27/08/2024,VERIFIED,Kerala
TXN105555,INV1898,100008,sip,11484.58,01-12-2025,Verified,Tamil Nadu
TXN108896,INV3560,100013,Lump Sum,300244.42,29-01-2026,verified,Tamil Nadu
TXN108706,INV2488,100001,Lumpsum,367293.53,2025-03-08,verified,Kerala
TXN104230,INV2119,100001,Redeem,120858.11,28-04-2024,verified,Gujarat
TXN108910,INV1128,100002,lump sum,12918.59,08-08-2025,Verified,Maharashtra
TXN112187,INV1253,100013,S.I.P.,10788.0,14-12-2024,VERIFIED,Uttar Pradesh
TXN108974,INV2361,100019,Sip,7916.51,2024-10-28,KYC Verified,Rajasthan
TXN100502,INV2602,100025,S.I.P.,8950.17,2025-05-26,VERIFIED,Gujarat
TXN109174,INV1086,100020,S.I.P.,19538.24,2025-05-20,Verified,Maharashtra
TXN107045,INV3033,100004,SIP,20181.17,22/06/2025,Verified,Rajasthan
TXN111869,INV3500,100012,SIP,1974.49,19-01-2025,Pending,Tamil Nadu
TXN106649,INV1776,100013,SIP,3238.72,2024-07-25,verified,Uttar Pradesh
TXN107434,INV1075,100009,sip,24736.67,28-07-2024,verified,Telangana
TXN105930,INV4048,100017,Lumpsum,491744.19,29/05/2024,PENDING,Telangana
TXN107568,INV3058,100005,S.I.P.,5716.76,08/04/2026,rejected,Gujarat
TXN114706,INV1957,100024,REDEMPTION,33190.29,31-12-2025,VERIFIED,Tamil Nadu
TXN103357,INV4171,100015,redeem,190988.36,2025-07-20,VERIFIED,Maharashtra
TXN100622,INV4768,100021,S.I.P.,5157.31,14/05/2024,KYC Verified,Kerala
TXN104623,INV2743,100008,LUMPSUM,238405.12,2024-05-22,KYC Verified,West Bengal
TXN105623,INV1920,100023,Sip,22746.28,09/12/2024,verified,Maharashtra
TXN114571,INV3000,100001,S.I.P.,15672.86,11-02-2024,VERIFIED,Uttar Pradesh
TXN104477,INV3876,100025,Sip,5541.38,2025-09-05,verified,Uttar Pradesh
TXN107618,INV4850,100020,sip,24152.2,20/03/2025,verified,Gujarat
TXN106126,INV1515,100001,S.I.P.,20039.66,23/02/2026,VERIFIED,Tamil Nadu
TXN112759,INV4903,100019,S.I.P.,17186.27,20/09/2025,VERIFIED,Uttar Pradesh
TXN102285,INV3845,100004,LUMPSUM,377185.45,05/06/2026,verified,Uttar Pradesh
TXN113428,INV3108,100004,Redeem,23014.63,13/05/2024,Verified,Gujarat
TXN114023,INV1275,100022,Sip,19061.0,07/05/2024,Verified,Rajasthan
TXN100005,INV3695,100010,Lump Sum,433381.43,20/03/2024,REJECTED,Kerala
TXN106703,INV1370,100002,SIP,10467.0,2026-04-27,verified,Kerala
TXN105763,INV4187,100016,REDEMPTION,221203.75,27/02/2026,Pending,Rajasthan
TXN103143,INV3336,100010,Sip,15695.02,13/12/2024,verified,Gujarat
TXN106268,INV1692,100012,LUMPSUM,124173.44,04/06/2025,VERIFIED,Karnataka
TXN101531,INV4005,100023,Lumpsum,144591.27,26/04/2026,Verified,Rajasthan
TXN105121,INV1268,100010,lump sum,271883.07,12/01/2024,KYC Verified,Gujarat
TXN114883,INV1167,100020,Lumpsum,73842.29,18-06-2025,KYC Verified,Delhi
TXN110835,INV3735,100010,REDEMPTION,157126.35,16-01-2025,verified,Delhi
TXN103436,INV2992,100009,sip,22579.8,27/04/2025,KYC Verified,Rajasthan
TXN105409,INV2872,100025,LUMPSUM,447859.53,2024-10-25,KYC Verified,Uttar Pradesh
TXN114224,INV3681,100020,LUMPSUM,353737.35,19-06-2024,verified,Rajasthan
TXN105024,INV3340,100012,S.I.P.,13603.29,07/11/2024,KYC Verified,Uttar Pradesh
TXN105521,INV2998,100008,S.I.P.,15191.21,2026-03-12,verified,Tamil Nadu
TXN102215,INV1414,100021,sip,4087.45,25/10/2024,pending,Telangana
TXN107344,INV2142,100005,Lumpsum,402368.82,15-06-2025,PENDING,Delhi
TXN105754,INV3814,100002,Sip,22324.88,23-01-2025,Verified,Rajasthan
TXN101274,INV1325,100024,S.I.P.,19836.94,10/01/2025,KYC Verified,Telangana
